升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率,年份_102,年份_103,年份_104,年份_105,年份_106,年份_107,年份_108,年份_109,年份_110,設立別_國立,設立別_私立,設立別_縣市立,學程別_實用技能學程,學程別_專業群科,學程別_普通科,學程別_綜合高中,學程別_職業科,學程別_進修部,群科別_其他(綜合),群科別_動力機械群,群科別_化工群,群科別_商業群,群科別_商業與管理群,群科別_土木與建築群,群科別_外語群,群科別_學術學程,群科別_學術群,群科別_家政群,群科別_普通科,群科別_服務群,群科別_機械群,群科別_水產群,群科別_海事群,群科別_無,群科別_綜合,群科別_美容造型群,群科別_藝術群,群科別_設計群,群科別_農業群,群科別_電機與電子群,群科別_食品群,群科別_餐旅群
17.52,0.47,74.16,0.98,0.0,0.0,0.0,0.0,0.0,0.31,0.72,0.05,0.0,0.0,0.0,0.21,0.0,0.05,0.0,0.05,0.1,0.36,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.1,0.41,0.0,0.26,0.05,3.2,0.0,0.05,0.05,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48.32,9.4,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84.62,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.57,0.0,30.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,2.86,64.57,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.57,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,1.14,0.57,0.0,0.57,0.0,0.57,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.22,0.0,70.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,0.71,78.57,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.71,0.0,0.71,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69.23,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.59,1.94,47.57,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.0,7.77,0.0,0.0,0.0,0.0,0.0,7.77,0.0,0.0,3.88,0.0,0.0,5.83,1.94,0.97,0.0,0.0,0.97,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.45,19.35,9.68,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,0.0,0.0,0.0,3.23,0.0,1.61,0.0,0.0,0.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,1.61,1.61,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.25,0.0,15.63,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.45,21.77,3.23,15.32,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,2.42,0.81,1.61,4.03,0.0,0.0,0.0,19.35,0.81,2.42,0.0,0.0,0.81,0.81,0.0,4.03,4.84,4.03,0.0,0.0,0.81,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,23.53,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,11.76,11.76,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,5.88,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,12.9,6.45,41.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,3.23,0.0,0.0,0.0,3.23,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,13.64,9.09,18.18,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,4.55,0.0,0.0,13.64,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,4.55,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,10.0,15.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.76,4.76,19.05,50.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,1.59,1.59,7.94,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,3.17,0.0,0.0,0.0,0.0,0.0,1.59,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.78,2.33,11.28,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,9.34,0.78,0.0,4.28,2.72,1.17,3.89,0.39,1.56,0.0,0.0,2.33,1.17,1.17,2.33,3.11,20.62,0.0,1.56,1.17,0.0,1.95,0.0,17.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.86,1.72,18.03,16.31,0.0,0.86,0.0,1.29,0.0,0.43,0.43,0.0,0.0,0.43,0.0,16.74,0.86,0.0,0.86,0.86,3.86,5.58,0.43,0.86,0.0,8.15,1.72,3.0,0.0,0.43,2.15,2.15,0.86,6.87,0.0,0.86,0.0,0.0,0.43,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.78,6.67,17.22,21.11,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,0.56,0.0,1.11,3.33,2.22,1.67,1.11,0.56,0.0,10.56,0.56,0.56,0.0,0.56,3.33,0.56,0.56,3.89,2.22,2.22,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.67,9.31,21.46,16.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.02,0.0,4.05,2.02,1.21,4.86,0.0,0.4,0.0,4.05,1.62,0.81,0.4,0.81,2.02,6.88,0.4,4.45,0.4,1.21,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.33,3.33,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,3.33,3.33,0.0,16.67,0.0,0.0,0.0,6.67,3.33,3.33,0.0,0.0,6.67,6.67,0.0,3.33,3.33,0.0,3.33,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.88,3.92,15.69,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,9.8,1.96,0.0,9.8,1.96,0.0,3.92,0.0,0.0,0.0,1.96,0.0,1.96,0.0,0.0,7.84,3.92,0.0,1.96,1.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.45,18.9,17.68,11.28,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.3,4.88,0.0,0.0,1.52,5.18,0.0,5.49,0.0,1.52,0.0,1.22,1.22,0.3,0.3,0.91,0.61,1.52,1.52,0.91,3.05,0.3,0.0,0.0,2.74,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.12,6.06,45.45,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.43,7.55,24.53,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,9.43,0.0,0.0,3.77,0.0,1.89,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0,1.89,0.0,0.0,0.0,0.0,3.77,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,3.03,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,6.06,6.06,9.09,3.03,0.0,6.06,3.03,0.0,6.06,6.06,6.06,3.03,0.0,0.0,3.03,6.06,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,23.08,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.19,1.12,58.94,1.22,0.01,0.0,0.01,0.01,0.17,0.24,1.62,2.81,0.03,0.05,0.0,0.05,0.0,0.0,0.03,0.02,0.01,0.18,0.02,0.0,0.0,0.05,0.01,0.17,0.0,0.0,0.14,0.05,0.09,0.29,0.06,2.98,0.01,0.25,0.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11.03,2.32,46.56,9.97,0.07,0.28,0.14,0.0,0.0,0.21,0.91,0.07,0.07,0.21,0.21,9.69,0.07,0.0,0.63,1.19,0.35,2.39,0.0,0.0,0.0,1.69,0.21,3.09,0.0,0.07,0.42,1.19,0.07,3.23,2.18,0.49,0.0,0.0,0.35,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.31,1.33,37.8,10.99,0.56,0.06,0.03,0.34,0.0,0.08,2.32,0.0,0.06,0.99,0.48,4.8,0.23,0.03,1.36,1.19,2.2,2.37,0.14,0.03,0.0,8.19,1.07,5.82,0.0,0.06,0.68,1.61,0.65,5.56,3.81,0.28,0.23,0.03,0.54,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.8,2.99,53.58,8.55,0.29,0.14,0.19,0.19,0.0,0.0,0.93,0.03,0.09,0.38,0.05,2.54,0.83,0.07,0.47,0.66,0.33,1.99,0.19,0.03,0.0,2.16,0.62,2.56,0.02,0.05,0.71,0.93,0.33,2.28,1.17,0.55,0.19,0.12,0.47,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.48,2.86,57.14,14.29,3.81,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.95,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.95,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.48,5.18,60.71,5.76,0.09,0.42,0.28,0.02,0.0,0.0,0.85,0.11,0.17,0.11,0.02,0.41,0.18,0.09,0.28,1.44,0.31,2.12,0.2,0.15,0.0,0.2,0.35,1.6,0.02,0.06,0.5,1.0,0.17,1.0,1.29,0.57,0.11,0.06,0.3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.79,2.38,67.87,3.35,0.05,0.18,0.33,0.26,0.0,0.03,0.95,0.26,0.08,0.08,0.0,0.2,0.0,0.0,0.1,0.36,0.03,1.66,0.18,0.1,0.05,0.2,0.23,0.82,0.0,0.05,0.18,0.36,0.1,0.46,0.72,0.61,0.15,0.33,0.31,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.79,1.88,69.2,7.85,0.22,0.06,0.09,0.06,0.0,0.02,0.28,0.22,0.13,0.09,0.02,0.54,0.02,0.0,0.32,0.58,0.11,1.79,0.39,0.02,0.0,0.26,0.5,0.71,0.04,0.09,1.06,1.17,0.45,0.86,1.28,0.84,0.24,0.19,0.54,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.46,9.84,26.23,16.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38,0.0,0.0,0.0,1.64,0.0,12.3,0.0,0.0,0.0,0.0,0.0,1.64,0.82,0.0,0.82,7.38,0.0,3.28,9.84,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.96,1.01,52.49,8.2,0.53,0.37,0.34,0.66,0.0,0.0,0.27,0.02,0.09,0.07,0.0,0.5,0.0,0.0,0.14,1.44,0.48,4.68,0.16,0.0,0.0,5.05,0.94,0.96,0.59,0.53,1.71,8.04,0.66,0.3,3.38,0.27,0.25,0.18,0.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.45,2.54,49.91,9.34,0.3,0.1,0.38,0.43,0.02,0.01,0.5,0.02,0.25,0.38,0.04,0.98,0.11,0.09,0.5,1.3,0.26,14.56,0.18,0.06,0.02,0.35,0.22,2.1,0.03,0.06,1.13,1.95,0.23,1.79,3.19,0.21,0.18,0.23,0.7,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.67,0.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.73,3.12,59.63,8.14,0.09,0.0,0.04,0.0,0.0,0.0,0.62,0.4,1.06,0.09,0.04,0.31,0.0,0.0,0.26,0.31,0.18,3.08,0.18,0.04,0.04,0.35,0.04,0.92,0.04,0.0,2.55,4.22,0.53,0.97,1.89,1.85,0.18,0.22,1.14,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.32,0.0,8.71,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.58,0.0,3.17,0.79,0.53,1.58,6.86,0.26,8.97,0.26,0.26,0.0,1.58,5.8,0.0,0.0,6.6,1.32,15.3,8.44,0.0,14.51,0.53,2.37,0.0,6.07,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.04,1.12,61.64,6.6,0.0,0.0,0.12,0.0,0.0,0.12,0.87,2.24,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.5,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.37,0.12,0.5,0.12,1.25,0.0,0.12,0.75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.19,1.32,59.08,2.64,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.33,0.33,0.33,1.98,0.33,0.33,0.0,0.0,0.66,0.33,0.0,0.0,0.0,0.33,9.9,0.0,0.0,1.98,0.33,0.0,2.97,0.33,0.33,0.33,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.53,0.0,73.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.38,1.71,69.69,2.74,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.34,0.0,0.34,0.0,0.0,0.0,0.0,0.17,0.34,0.0,0.0,0.0,0.0,0.17,3.42,0.0,0.0,0.17,2.57,0.0,0.86,0.0,0.51,0.17,0.0,0.17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.52,0.57,81.59,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2.55,0.85,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.57,0.28,0.0,0.0,1.7,0.0,0.28,0.28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.39,0.88,82.89,3.07,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.88,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.32,0.0,0.0,0.44,1.32,0.0,0.0,0.88,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.82,1.06,64.55,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.53,0.0,2.65,0.0,0.0,0.0,0.0,0.0,5.29,1.06,1.06,3.17,3.7,0.0,0.0,0.53,1.06,0.0,0.53,0.53,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.57,1.08,60.36,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.72,0.0,0.0,0.18,0.0,0.0,7.75,0.18,0.18,0.0,0.18,2.88,8.83,0.18,0.0,0.0,0.9,0.0,0.9,1.26,0.54,0.18,0.0,0.36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
